43	1	0.11	0.33	-0.36	-1.02	-0.38	-0.4	0.11	0.77	1.45	0.14	-0.36	-1.29	-0.55	-0.17	0.23	0.49
44	1	-0.26	0.33	-0.38	-0.13	0.0	-0.47	-0.39	0.19	0.51	0.29	-0.24	-0.58	-0.02	0.01	0.16	-0.16
45	1	-0.11	-0.53	-1.13	-0.65	-0.35	-0.87	0.27	0.53	1.33	0.13	-0.19	-0.25	0.2	0.06	0.27	0.67
46	1	-0.26	-0.75	-0.76	-0.44	-0.45	-0.2	-0.53	-0.72	-0.04	1.1	0.78	0.14	0.01	0.013	0.14	0.52
47	1	-0.57	-0.95	-1.83	-1.13	-0.36	0.08	-0.72	-0.99	0.5	1.65	0.93	0.44	0.23	-0.21	-0.23	0.94
48	1	-0.63	-0.88	0.06	-0.12	-0.36	0.02	-0.12	-0.08	0.05	0.85	0.41	0.2	0.028	-0.07	-0.35	0.24
49	1	0.81	-0.25	-0.86	-0.77	-0.57	-0.85	-0.74	-0.3	0.03	0.54	0.53	0.26	0.12	0.21	0.08	1.03
50	1	0.21	-0.34	-0.78	-0.49	-0.12	0.14	-0.63	-0.57	0.66	1.13	0.06	0.07	-0.36	-0.276	-0.71	0.0
51	1	1.08	0.09	-0.51	-0.87	-1.25	-0.87	-0.6	-0.32	0.17	0.53	0.37	0.56	0.0	-0.15	0.26	0.74
52	1	-0.04	-1.24	-1.53	-0.7	-0.38	-0.28	-0.43	-0.17	0.45	0.64	0.59	0.31	0.19	0.383	0.69	0.82
53	1	0.39	0.34	-0.45	-0.38	-0.55	-0.45	-1.22	0.02	0.89	0.89	0.31	0.22	-1.05	-0.55	-0.1	0.6
54	1	-0.27	-0.76	-1.4	-1.22	-0.69	-0.23	-0.28	-0.21	0.44	1.14	0.75	0.21	-0.1	0.243	0.44	0.83
55	1	0.05	0.49	-0.35	-1.06	-0.36	-0.55	-0.46	0.46	0.68	0.71	0.5	-0.27	-0.45	-0.35	0.068	0.0
56	1	-0.24	0.07	-1.37	-1.88	-0.53	-0.49	0.48	0.5	1.53	0.35	0.28	0.13	-0.28	0.16	0.184	0.0
57	1	1.22	0.43	-0.96	-1.32	-1.03	-1.01	-0.83	-0.05	0.31	0.86	0.74	0.54	0.01	0.22	0.329	0.0
58	1	1.0	0.25	-0.37	-0.35	-0.64	-0.17	-1.08	-0.68	-0.07	0.47	0.25	-0.2	0.15	0.079	0.29	0.42
59	1	-0.02	0.3	-0.04	-0.02	-0.71	-0.76	-0.1	1.08	0.41	0.29	-0.48	-1.0	-0.41	-0.033	0.43	0.54
60	1	-0.48	-0.86	-0.85	-0.96	-0.84	-0.75	0.25	0.02	-0.27	0.6	0.22	0.054	0.35	0.72	0.59	0.95
61	1	0.95	0.15	-0.54	-0.25	-1.09	-0.87	-0.63	-0.59	-0.29	0.75	0.35	0.37	0.182	0.24	0.18	0.55
62	1	0.28	-0.1	0.38	-0.21	-0.14	-0.44	-0.29	-0.11	0.0	0.32	0.19	-0.23	-0.1	0.051	-0.52	0.4
63	1	0.59	-0.01	-0.03	-0.27	-0.43	-0.52	-0.82	-0.38	0.11	0.49	0.72	0.21	-0.088	-0.17	0.04	0.25
64	1	0.14	0.02	0.26	-0.03	-0.32	-0.33	-0.57	-0.27	-0.62	0.62	0.39	-0.038	0.31	0.25	-0.14	-0.31
65	1	-1.16	-0.57	0.34	-0.35	-0.55	-0.31	-1.04	-1.14	0.08	1.45	1.02	0.58	0.26	-0.2	0.134	0.0
66	1	0.16	-0.96	-1.36	-1.41	-0.76	-0.53	-0.18	0.57	1.02	0.22	0.17	-0.21	0.07	0.419	1.16	0.87
67	1	0.21	0.48	-0.18	-0.27	-0.38	-0.11	0.0	0.21	0.27	-0.41	-0.05	0.06	0.06	0.145	0.21	0.16
68	2	-0.378	0.86	1.14	-0.11	-0.32	-0.26	-0.84	-1.11	-0.24	1.23	0.54	0.02	0.048	-0.66	-0.47	-0.41
69	2	-0.21	0.72	1.89	0.63	-0.87	-0.75	-0.49	-1.2	-0.95	1.14	0.56	-0.06	-0.03	-0.512	-0.85	-0.49
70	2	-1.04	-0.28	1.22	1.05	0.56	0.05	-0.48	-0.74	-0.88	0.86	0.81	0.41	-0.05	-0.297	-0.78	-0.99
71	2	-0.575	0.21	0.57	0.53	0.14	0.16	-0.34	-0.66	-1.49	1.05	0.62	0.132	0.25	-0.23	-0.56	-0.59
72	2	-0.417	0.83	1.67	1.49	0.19	-0.22	-0.62	-1.49	-1.81	1.05	0.83	0.27	-0.06	-0.482	-1.08	-1.17
73	2	-0.093	0.85	1.47	0.54	0.03	-0.15	-0.28	-0.5	-1.57	0.52	0.86	0.049	-0.1	-0.39	-0.05	-1.05
74	2	-0.33	0.16	1.32	0.43	-0.1	-0.2	-0.59	-0.32	-0.63	0.91	-0.13	-0.12	-0.1	-0.366	-0.6	-0.47
75	2	-0.52	0.23	1.45	0.84	0.0	-0.4	-0.77	-1.1	-1.47	1.27	0.96	0.427	0.05	-0.32	-0.86	-0.56
76	2	-0.55	0.15	1.1	0.75	0.02	-0.56	-0.52	-0.68	-0.53	0.83	0.52	0.34	0.0010	-0.26	-0.5	-0.45
77	2	-0.68	0.02	1.16	0.6	-0.32	-0.03	-0.85	-0.85	-0.32	1.22	1.26	0.52	-0.14	-0.12	-1.12	-0.62
78	2	-1.31	-0.3	1.0	0.38	-0.13	-0.01	-0.7	-0.81	-0.81	1.1	0.69	0.33	0.27	-0.21	-0.676	0.0
79	2	-1.3	-0.1	0.74	0.28	-0.23	-0.28	-0.47	-0.12	0.17	0.96	0.72	0.34	-0.23	-0.1	-0.55	-0.36
80	2	-1.08	-0.16	1.3	0.99	0.43	0.05	-0.34	-0.72	-1.24	0.92	0.8	0.348	0.06	-0.24	-0.66	-0.83
81	2	-0.52	0.28	0.99	0.69	0.02	-0.13	-0.42	-0.76	-0.57	0.66	0.76	0.33	-0.047	-0.43	-0.57	-0.7
82	2	-1.22	-0.11	0.29	0.04	-0.11	-0.31	-0.17	-0.43	-0.15	0.44	0.76	0.27	0.43	0.21	0.322	0.0
83	2	-0.38	-0.11	1.21	1.04	0.46	0.41	-0.29	-0.75	-0.5	0.16	0.08	-0.03	0.26	-0.08	-0.88	-0.72
84	2	-1.22	-0.64	1.08	0.84	0.09	-0.04	-0.19	-0.55	-0.5	0.99	0.43	0.43	0.095	0.0	-1.14	0.09
85	2	-1.11	-0.29	0.93	0.46	0.42	0.14	-0.57	-0.74	-0.55	0.99	0.89	0.12	0.099	-0.26	-0.66	-0.08
86	2	-0.3	-0.43	0.38	0.48	0.25	-0.13	-0.2	-0.24	-0.41	0.45	0.46	0.25	0.0	-0.18	-0.41	-0.28
87	2	-0.29	-0.06	0.65	-0.14	-0.38	-0.06	-0.55	-0.87	-0.48	1.01	0.92	0.67	0.17	-0.48	-0.55	-0.01
88	2	-0.45	0.3	1.12	0.77	-0.15	-0.34	-0.4	-0.8	-0.39	0.71	0.74	0.07	-0.091	-0.26	-0.53	-0.72
89	2	-0.47	0.54	0.91	0.35	0.2	0.15	0.04	-0.07	0.11	0.51	0.12	-0.27	-0.33	-0.31	-0.91	-0.62
90	2	-0.06	0.91	-0.37	-1.16	-1.01	-0.31	-0.41	-0.95	-1.41	1.67	1.03	0.772	0.76	0.52	-0.19	-0.06
91	2	-0.31	0.73	2.04	1.22	0.34	-0.27	-0.7	-1.7	-0.54	1.04	0.7	0.79	-0.38	-1.11	-0.64	-0.88
92	2	-0.24	0.41	1.19	0.45	-0.22	-0.27	-0.53	-0.54	-0.27	0.66	0.57	-0.01	-0.33	-0.283	-0.26	-0.53
93	2	-0.65	0.01	1.52	0.48	-0.34	-0.71	-0.58	-0.94	-0.6	0.97	0.88	0.61	-0.087	-0.36	-0.71	-0.33
94	2	-0.52	0.75	1.63	0.29	-0.06	-0.36	-0.5	-0.9	-0.65	1.06	0.59	0.16	0.022	-0.54	-0.88	-0.94
95	2	-0.5	0.11	1.16	0.72	0.3	-0.45	-0.68	-0.98	-1.04	1.0	0.88	0.366	-0.06	-0.14	-0.77	-0.39
96	2	-0.51	0.06	0.49	0.18	0.01	-0.29	0.02	-0.25	-0.43	0.23	0.15	-0.23	0.107	0.14	-0.09	0.05
97	2	-0.2	0.14	0.73	0.3	-0.28	-0.12	-0.27	-0.22	-0.25	0.24	0.07	0.0	-0.1	-0.06	-0.17	-0.08
98	2	-0.64	0.08	1.27	0.57	-0.34	-0.48	-0.64	-0.97	-0.61	1.13	0.66	0.23	0.0020	-0.32	-0.5	-0.33
99	2	-0.483	0.88	1.6	0.75	0.04	-0.47	-1.15	-1.6	-1.66	0.92	0.95	0.68	0.2	-0.444	-0.74	-0.7
100	2	-0.64	-0.42	0.58	0.66	0.52	-0.02	-0.42	-0.68	-0.44	0.29	0.51	0.163	0.23	-0.12	-0.22	-0.32
101	2	-0.6	0.09	1.29	0.72	-0.23	0.09	-0.2	-0.57	-0.32	0.07	0.43	0.23	-0.087	-0.28	-0.27	-0.31
102	2	-0.74	0.32	1.62	0.88	0.46	-0.15	-0.44	-1.19	-0.9	0.85	0.77	0.24	0.112	-0.44	-1.0	-0.87
103	2	-0.4	0.29	1.47	0.79	-0.09	-0.48	-0.73	-0.79	-0.41	0.63	0.38	-0.24	0.1	-0.409	-0.56	-0.89
104	2	-0.55	0.04	1.49	1.14	0.17	-0.31	-0.95	-1.48	-0.74	1.14	0.81	0.57	0.14	-0.392	-1.11	-0.54
105	2	-0.22	-0.27	0.49	0.4	0.03	-0.29	-0.42	-0.57	-0.23	0.75	0.41	0.33	-0.15	-0.37	-0.52	-0.27
106	2	-0.27	0.12	1.2	0.84	0.33	-0.19	-0.68	-0.99	-0.64	0.8	0.557	0.3	0.05	-0.29	-0.42	-0.56
107	2	-0.49	0.51	1.41	1.23	0.28	-0.35	-1.16	-1.38	-1.16	1.03	1.25	1.06	-0.38	-0.65	-0.24	-0.44
108	2	0.63	0.87	2.0	1.05	-0.77	-0.46	-1.82	-1.86	-0.1	0.92	-0.01	0.17	-0.75	-0.82	-0.476	0.0
109	2	-0.02	0.76	1.43	0.5	-0.2	-0.43	-0.35	-0.73	-0.51	0.89	-0.2	0.07	-0.079	-0.6	-1.06	-0.36
110	2	-0.72	-0.26	0.59	0.33	0.01	0.02	0.0	-0.11	-0.28	0.55	0.25	0.18	0.051	-0.01	0.08	-0.49
111	2	-0.62	-0.43	1.38	0.79	0.19	-0.28	-0.62	-0.93	-0.83	1.12	1.09	0.32	0.04	-0.309	-1.16	-0.57
112	2	0.42	0.2	-0.17	-0.57	-0.35	-0.5	-0.17	-0.17	0.26	0.52	0.27	-0.22	0.07	0.144	0.04	-0.07
113	2	-0.98	0.07	1.44	1.14	0.47	-0.41	-0.83	-1.05	-0.56	0.76	1.02	0.5	0.0060	-0.57	-0.94	-0.71
114	2	0.23	0.11	1.08	0.36	-0.07	-0.33	-0.39	-0.19	-0.57	0.83	0.28	-0.32	-0.118	-0.25	-0.7	-0.6
115	2	-0.16	-0.54	1.09	0.51	-0.12	-0.41	-0.36	-0.52	-0.23	0.24	0.47	0.34	-0.16	-0.14	0.0	-0.52
116	2	-0.05	-0.18	1.34	0.81	0.56	-0.19	-0.12	-1.06	-0.74	0.62	0.69	-0.07	0.15	-0.306	-0.89	-1.05
117	2	-0.41	0.11	0.71	0.72	-0.03	-0.21	-0.38	-0.29	-0.62	0.73	0.56	0.2	-0.061	-0.1	-0.52	-0.62
118	2	-0.36	0.41	1.48	0.92	0.48	0.14	-0.13	-0.43	-0.68	0.72	0.53	0.25	-0.36	-0.315	-1.34	-1.52
119	2	0.11	0.18	1.02	0.61	0.16	0.13	-0.21	-0.22	-0.71	0.53	0.12	-0.06	-0.028	-0.01	-0.79	-0.83
120	2	-0.6	0.19	0.84	0.21	-0.39	-1.04	-1.43	-1.64	-0.26	1.31	1.23	0.55	0.39	-0.2	-0.617	0.0
121	2	-0.43	-0.06	0.72	0.35	-0.02	-0.59	-0.48	-0.98	-0.54	1.16	1.06	0.45	0.44	-0.293	-0.92	-0.36
122	2	-0.54	0.49	1.87	0.86	-0.02	-0.27	-1.5	-1.54	-1.09	0.91	0.9	0.3	-0.12	-0.48	-0.789	0.0
123	2	-0.525	0.83	1.54	0.39	-0.27	0.09	-0.51	-1.06	-1.5	1.35	0.6	0.04	0.271	-0.32	-0.93	-1.02
124	2	-0.67	0.4	1.44	0.24	-1.26	0.03	-0.24	-0.77	-0.73	1.62	0.7	-0.01	0.0060	-0.28	-0.85	-0.5
125	2	-1.55	-1.15	0.86	0.88	0.9	0.66	-0.09	-0.46	-1.09	0.21	0.77	0.43	0.328	0.27	0.36	-0.57
126	2	-0.336	-0.99	1.71	0.42	-1.64	-0.71	-0.87	-1.24	-1.55	2.16	1.75	0.85	0.76	-0.2	-0.99	-0.52
127	2	-1.45	0.43	0.04	-0.76	-1.66	-0.88	-1.7	-1.39	-0.32	1.25	1.11	0.516	0.71	0.92	1.07	1.51
128	2	-0.95	-0.38	0.67	0.45	0.66	0.39	0.23	-0.46	-0.5	0.28	0.17	0.36	0.114	0.05	-0.28	-0.54
129	2	1.22	0.09	-1.93	-1.16	-0.3	-0.47	-0.76	-1.09	0.1	1.12	1.0	0.42	0.13	0.0	0.28	0.64
130	2	0.4	0.56	0.88	-0.01	-1.05	-0.7	-1.17	-0.25	0.33	-2.19	0.42	0.26	0.38	0.29	0.81	1.05
131	2	0.51	0.35	0.84	-0.14	-0.22	-0.07	-0.14	-0.61	-0.59	0.63	0.5	0.36	-1.2	-0.304	-0.01	-0.11
132	2	0.05	0.05	0.86	0.46	-0.6	-0.62	-0.92	-0.86	-0.35	0.65	0.19	0.16	0.12	-0.089	0.22	0.27
133	2	0.09	0.03	0.39	-0.2	-0.63	-1.09	-0.97	-0.53	0.11	0.34	0.52	-0.08	0.11	0.12	0.25	0.59
134	2	0.38	-0.72	-0.85	-0.53	-0.71	-0.61	-0.62	-0.2	0.35	0.79	0.59	0.41	0.2	0.29	0.3	0.49
135	2	-0.22	0.69	1.86	1.05	-0.04	-0.28	-0.86	-1.25	-0.58	0.39	0.53	0.15	-0.34	-0.548	-0.84	-0.69
136	2	-0.23	-0.05	0.86	0.19	0.57	-0.3	-0.08	-0.42	-0.48	0.53	0.54	0.024	-0.21	-0.32	-0.49	-0.44
137	2	-1.31	-0.27	0.4	0.78	0.67	0.41	0.07	0.0	-0.11	0.35	0.26	0.407	0.08	-0.22	-0.3	-0.21
138	2	-0.39	-0.16	0.47	0.11	0.11	-0.16	-0.46	-0.51	-0.34	0.24	0.36	0.18	0.059	0.02	0.26	-0.03
139	2	-1.3	-0.2	1.65	0.78	-0.78	-0.2	-0.65	-1.52	-0.86	1.55	1.74	0.73	0.06	-0.11	-0.86	-0.58
140	2	-1.5	-0.87	0.8	0.66	0.51	0.03	-0.12	-0.85	-0.72	0.89	1.09	0.353	0.21	0.11	-0.33	-0.21
141	2	0.24	0.37	0.65	0.51	-0.03	-0.46	-0.55	-1.04	-0.56	0.44	0.47	0.3	0.04	-0.233	-0.2	-0.15
142	2	-1.07	-0.45	1.03	0.48	-0.11	-0.27	-1.29	-0.44	-0.1	0.79	0.92	0.24	-0.22	-0.19	-0.503	0.0
143	2	-0.06	-0.11	1.07	0.34	-0.19	0.02	-0.31	-0.16	-0.28	0.57	0.16	-0.01	-0.017	-0.13	-0.62	-0.35
144	2	0.33	0.38	1.06	0.08	-0.63	-0.18	-0.01	-0.46	-0.16	0.56	0.47	0.08	-0.9	-0.204	-0.36	-0.11
145	2	-0.47	-0.57	0.44	0.28	-0.12	-0.22	-0.09	-0.48	0.04	0.59	0.35	0.44	-0.0060	0.07	-0.22	-0.11
146	2	0.05	-0.48	-0.35	-0.35	-0.32	-0.14	-0.09	-0.17	-0.01	0.39	0.44	-0.24	0.174	0.16	0.18	0.26
147	2	-0.5	-0.28	-0.1	0.47	0.27	0.03	-0.26	-0.31	0.06	0.62	0.51	0.38	-0.172	-0.49	-0.86	0.02
148	2	-0.88	-1.15	1.09	0.4	0.44	0.45	-0.2	-0.72	-0.71	0.87	0.86	0.46	0.103	-0.21	-0.74	-0.25
149	2	-0.543	0.68	0.73	-0.46	-0.66	-0.16	-1.03	-1.25	-0.69	1.48	0.62	0.07	0.06	-0.311	-0.69	-0.16
150	2	0.23	-0.15	0.85	0.16	0.26	-0.34	-0.4	-0.47	-0.68	0.7	0.68	-0.04	-0.29	-0.5	-0.8	-0.11
151	2	-0.432	0.82	1.94	0.88	-0.81	-0.3	-0.95	-1.77	-1.2	1.37	0.91	0.33	-0.06	-0.433	-1.35	-0.49
152	2	-0.03	-0.37	1.27	0.42	-0.26	-0.67	-1.01	-0.55	-0.13	0.82	0.7	0.22	0.01	-0.45	-0.42	-0.26
153	2	-0.09	-0.45	1.26	0.31	-0.3	-0.11	-0.51	-0.82	-0.62	1.16	0.74	0.47	-0.07	-0.42	-0.82	-0.3
154	2	-0.27	0.6	1.1	-0.22	-0.07	-0.34	-0.75	-1.33	-0.64	1.1	0.52	-0.12	0.0070	-0.43	-0.42	0.09
155	2	-0.34	-0.25	1.1	0.77	0.24	-0.5	-0.34	-0.38	-0.7	0.53	0.34	0.15	0.03	-0.265	-0.49	-0.55
156	2	0.15	0.02	1.26	0.9	-0.02	-0.41	-0.59	-0.86	-0.7	0.58	0.23	0.23	-0.2	-0.06	-0.43	-0.83
157	2	-0.09	-0.42	1.24	0.46	-0.34	-0.48	-0.5	-1.03	-0.62	1.55	1.3	0.48	-0.3	-0.59	-1.68	-0.3
158	2	-0.39	0.25	1.31	0.34	-0.39	-0.29	-0.39	-0.67	-0.51	1.35	1.12	0.89	-0.86	-0.48	-1.07	-0.58
159	2	0.05	0.19	1.15	0.69	0.13	0.23	0.04	-0.65	-1.25	0.83	0.59	-0.36	-0.22	-0.357	-0.61	-0.75
160	2	-0.89	-0.2	1.26	0.42	-0.16	0.01	-0.54	-1.16	-0.68	0.78	0.94	0.51	0.09	-0.2	-0.684	0.0
161	2	0.18	-0.05	0.71	0.74	-0.47	-0.23	-0.87	-1.38	-0.34	0.95	0.8	0.08	0.17	-0.28	-0.37	-0.38
162	2	-0.19	-0.75	0.87	0.59	0.26	-0.36	-0.45	-0.55	-0.34	0.55	0.63	0.4	-0.12	-0.24	-0.54	-0.34
163	2	0.12	0.55	1.55	0.6	-0.84	-0.43	-0.79	-0.39	-0.53	0.54	0.61	0.2	-0.42	-0.43	-0.233	0.0
164	2	-0.81	0.09	0.92	0.27	-0.16	-0.05	-0.61	-0.73	-0.53	1.17	0.58	-0.01	0.27	-0.306	-0.58	-0.24
165	2	-1.73	-0.35	1.66	1.19	0.28	-0.31	-0.61	-1.65	-1.35	1.4	0.96	0.66	0.18	-0.46	-0.844	0.0
166	2	-0.59	0.75	1.64	1.32	0.3	-0.16	-0.67	-1.28	-1.39	0.95	0.9	0.47	-0.08	-0.507	-0.96	-1.08
167	2	-0.14	0.22	1.36	0.63	0.3	0.32	-0.52	-0.99	-0.97	0.67	0.63	0.29	0.02	-0.37	-1.17	-0.76
168	2	-0.54	0.08	0.89	0.74	0.3	0.3	0.22	0.05	-0.22	0.11	0.26	0.23	-0.05	-0.059	-0.83	-0.39
169	2	0.19	0.91	1.96	1.01	-0.65	-0.05	-0.49	-0.87	-0.21	0.2	1.0	0.62	0.05	-0.93	-0.95	-0.68
170	2	0.16	-0.64	0.9	0.84	0.49	0.21	-0.6	-0.511	-0.87	0.58	0.43	0.03	0.07	-1.03	-0.5	0.0
171	2	-0.1	0.14	1.05	0.5	0.14	0.34	0.13	-0.62	-0.72	0.72	0.48	0.18	-0.82	-0.26	-0.35	-0.45
172	2	-0.65	0.22	1.21	0.2	-0.28	-0.33	-0.58	-0.78	-0.21	0.82	0.9	0.21	-0.28	-0.376	-0.45	-0.73
173	2	0.3	-0.84	0.58	-0.14	-0.58	-0.26	-0.7	-0.95	-0.12	1.17	0.55	0.73	-0.03	-0.14	-0.33	0.25
174	2	-0.01	-0.33	0.99	0.47	0.09	-0.05	-0.23	-0.85	-0.29	0.43	0.4	0.46	0.13	-0.6	-0.25	-0.23
175	2	-0.76	0.0	1.24	0.79	0.2	-0.49	-0.67	-0.94	-1.0	1.06	1.02	0.55	-0.11	-0.302	-1.13	-0.54
176	2	-1.17	-0.73	0.1	0.27	-0.03	-0.28	-0.17	0.13	0.22	1.1	0.46	0.25	0.03	0.082	-0.33	-0.32
177	2	-0.46	-0.67	0.75	0.68	0.26	-0.26	-0.3	-0.32	-0.2	0.98	1.03	0.74	-0.32	-0.69	-1.16	-0.08
178	2	-0.87	0.84	0.03	-0.32	-0.44	-0.16	-0.54	-0.65	-0.32	1.13	0.64	-0.12	0.36	-0.087	-0.07	0.04
179	2	-0.11	0.26	1.63	1.44	0.25	-0.06	-0.78	-0.83	-1.63	0.94	0.795	0.13	0.4	-0.11	-0.7	-0.9
180	2	-0.2	0.09	-0.49	-0.16	-0.18	-0.03	-0.51	-0.65	-0.31	1.11	0.79	0.78	-0.03	-0.34	-0.4	-0.14
181	2	-0.63	-1.59	-1.08	-0.49	-0.5	-0.18	0.21	-0.17	0.07	1.36	1.04	0.89	0.21	-0.06	-0.054	0.0
182	2	-0.27	0.43	1.29	0.78	-0.64	-0.37	-0.81	-1.18	-0.72	0.74	0.57	0.47	0.02	-0.336	-0.36	-0.37
