28	1	1.0	1.15	0.94	0.86	1.18	1.07	0.65	0.58	0.52	0.77	0.74	0.83
29	1	1.0	0.76	0.97	0.79	0.58	0.49	0.6	0.37	0.42	0.99	0.68	0.54
30	1	1.0	0.87	0.98	0.84	0.88	0.58	0.5	0.47	0.41	1.21	0.57	0.65
31	1	1.0	0.92	0.8	0.74	0.67	0.59	0.55	0.43	0.48	0.76	0.85	0.68
32	1	1.0	0.78	0.82	0.81	0.68	0.51	0.46	0.45	0.37	0.92	0.73	0.76
33	1	1.0	0.86	0.67	0.79	0.74	0.62	0.51	0.52	0.52	0.89	0.7	0.77
34	1	1.0	0.98	0.73	1.08	0.94	0.72	0.64	0.57	0.57	0.93	0.77	0.78
35	1	1.0	1.04	1.01	0.81	0.95	0.63	0.69	0.62	0.49	0.99	0.98	0.83
36	1	1.0	0.95	0.95	1.0	0.96	0.68	0.61	0.53	0.47	0.46	0.83	0.43
37	1	1.0	1.25	0.98	0.77	0.98	0.56	0.57	0.51	0.4	0.56	0.62	0.74
38	1	1.0	0.89	0.8	0.68	0.87	0.66	0.59	0.55	0.5	0.6	0.63	0.7
39	1	1.0	1.32	0.99	0.78	0.98	0.6	0.6	0.65	0.47	0.53	0.51	0.56
40	1	1.0	1.03	0.83	0.68	1.07	0.85	0.65	0.8	0.65	0.62	0.63	0.66
41	1	1.0	0.61	0.69	0.55	0.6	0.49	0.35	0.35	0.24	0.35	0.5	0.57
42	1	1.0	0.95	1.33	1.32	0.79	0.54	0.57	0.35	0.36	0.5	0.45	0.48
43	1	1.0	0.68	1.06	0.99	0.58	0.42	0.22	0.2	0.28	0.5	0.51	0.53
44	1	1.0	0.94	0.95	0.86	0.66	0.6	0.48	0.45	0.48	0.54	0.54	0.68
45	1	1.0	0.82	0.85	0.82	0.75	0.55	0.57	0.37	0.5	0.71	0.53	0.65
46	1	1.0	0.81	0.88	0.69	0.78	0.58	0.5	0.4	0.53	0.72	0.43	0.65
47	1	1.0	1.08	1.28	1.16	0.99	0.68	0.63	0.38	0.4	0.74	0.55	0.53
48	1	1.0	0.85	1.1	1.02	0.84	0.68	0.79	0.31	0.36	0.76	0.52	0.58
49	1	1.0	0.46	0.82	0.72	0.5	0.42	0.37	0.28	0.2	0.47	0.4	0.54
50	1	1.0	0.81	1.22	1.08	0.8	0.68	0.71	0.52	0.44	0.71	0.67	0.79
51	1	1.0	0.51	0.73	0.96	0.84	0.77	0.7	0.27	0.43	0.63	0.32	0.4
52	1	1.0	0.82	0.95	1.02	0.74	0.85	0.74	0.54	0.65	0.71	0.43	0.55
53	1	1.0	1.23	1.03	0.99	1.03	0.87	0.63	0.55	0.42	0.58	0.5	0.71
54	1	1.0	0.8	0.66	0.72	0.74	0.68	0.51	0.3	0.36	0.43	0.31	0.34
55	1	1.0	0.92	0.76	0.7	0.93	0.86	0.62	0.5	0.65	0.56	0.57	0.53
56	1	1.0	0.73	1.31	0.85	0.89	0.6	0.57	0.41	0.41	0.57	0.43	0.4
57	1	1.0	0.94	0.99	0.78	1.07	0.6	0.57	0.34	0.36	0.52	0.43	0.38
58	1	1.0	1.03	0.91	0.78	0.77	0.68	0.52	0.46	0.5	0.65	0.64	0.6
59	1	1.0	1.01	0.93	0.85	0.79	0.67	0.45	0.47	0.44	0.41	0.38	0.43
60	1	1.0	0.86	0.85	0.94	0.67	0.78	0.64	0.45	0.53	0.48	0.46	0.4
61	1	1.0	0.83	0.65	0.69	0.51	0.63	0.59	0.41	0.32	0.51	0.36	0.4
62	1	1.0	0.7	0.76	0.85	0.61	0.72	0.73	0.44	0.47	0.62	0.57	0.52
63	1	1.0	1.11	1.05	0.71	0.83	0.72	0.69	0.68	0.6	0.72	0.66	0.57
64	1	1.0	0.96	1.2	1.04	0.76	0.89	0.79	0.83	0.63	0.8	0.73	0.57
65	1	1.0	1.0	1.06	1.02	0.94	1.04	0.46	0.56	0.84	0.79	0.57	0.62
66	1	1.0	1.02	1.06	0.75	0.99	0.65	0.46	0.31	0.26	0.34	0.24	0.27
67	1	1.0	0.93	1.2	0.81	0.97	0.78	0.69	0.63	0.41	0.41	0.32	0.33
68	1	1.0	1.03	0.61	0.76	1.03	0.72	0.61	0.49	0.35	0.37	0.29	0.28
69	1	1.0	1.04	0.87	0.94	0.96	0.8	0.66	0.58	0.43	0.54	0.44	0.51
70	1	1.0	0.93	0.67	0.69	0.62	0.75	0.54	0.42	0.37	0.52	0.29	0.25
71	1	1.0	0.98	0.88	0.67	0.74	0.64	0.43	0.32	0.22	0.24	0.25	0.46
72	1	1.0	0.88	0.77	0.69	0.8	0.56	0.4	0.36	0.22	0.2	0.24	0.46
73	1	1.0	1.0	0.96	1.21	1.1	0.95	0.68	0.43	0.46	0.49	0.55	0.58
74	1	1.0	1.01	1.03	1.07	1.06	0.85	0.65	0.45	0.43	0.34	0.43	0.5
75	1	1.0	0.97	1.22	1.12	0.84	0.94	0.74	0.56	0.51	0.46	0.56	0.46
76	1	1.0	1.31	1.45	1.5	1.38	0.93	0.76	0.62	0.59	0.61	0.49	0.56
77	1	1.0	1.18	0.73	0.83	0.79	0.61	0.39	0.24	0.17	0.38	0.35	0.38
78	1	1.0	0.93	0.77	0.84	0.74	0.66	0.5	0.35	0.31	0.52	0.43	0.44
79	1	1.0	0.91	0.92	0.81	0.73	0.51	0.36	0.3	0.23	0.37	0.32	0.36
80	1	1.0	1.08	0.84	0.95	0.94	0.82	0.59	0.54	0.24	0.49	0.48	0.63
81	1	1.0	0.88	0.86	0.67	0.72	0.83	0.54	0.5	0.34	0.45	0.5	0.47
82	1	1.0	1.06	1.0	1.02	1.07	1.16	0.68	0.49	0.4	0.55	0.82	0.91
83	1	1.0	1.32	1.27	0.87	1.04	1.05	0.81	0.52	0.43	0.69	0.7	0.69
84	1	1.0	1.11	1.03	0.76	0.8	0.6	0.52	0.45	0.32	0.33	0.51	0.61
85	1	1.0	0.74	0.95	0.89	0.73	0.36	0.2	0.22	0.19	0.23	0.16	0.19
86	1	1.0	0.81	0.93	0.75	1.18	0.54	0.31	0.34	0.23	0.31	0.36	0.36
87	1	1.0	1.05	0.96	0.98	0.87	0.54	0.31	0.31	0.41	0.48	0.36	0.36
88	1	1.0	1.08	1.47	1.46	1.02	0.58	0.49	0.49	0.63	0.67	0.57	0.62
89	1	1.0	1.3	1.27	1.07	1.05	0.64	0.42	0.48	0.61	0.7	0.58	0.57
90	1	1.0	1.05	1.27	0.86	1.04	0.61	0.49	0.55	0.52	0.58	0.61	0.56
91	1	1.0	1.16	1.2	0.93	0.86	0.49	0.45	0.53	0.45	0.56	0.64	0.64
92	1	1.0	1.05	1.13	1.01	0.77	0.43	0.33	0.51	0.49	0.6	0.5	0.69
93	1	1.0	0.85	1.07	1.05	0.83	0.59	0.39	0.61	0.67	0.55	0.69	0.69
94	1	1.0	1.09	0.92	1.12	1.16	0.53	0.48	0.7	0.59	0.54	0.42	0.41
95	1	1.0	1.2	1.21	0.81	0.81	0.69	0.51	0.47	0.56	0.43	0.72	0.75
96	1	1.0	1.12	1.04	1.02	0.79	0.77	0.51	0.49	0.69	0.61	0.85	0.99
97	1	1.0	0.95	0.78	1.01	0.85	0.88	0.54	0.43	0.57	0.57	0.69	0.74
98	1	1.0	0.7	1.56	1.24	0.79	0.74	0.49	0.52	0.42	0.64	0.67	0.65
99	1	1.0	0.72	0.84	0.76	0.79	0.87	0.5	0.54	0.45	0.7	0.56	0.78
100	1	1.0	0.97	0.83	1.09	1.01	1.1	0.69	0.61	0.69	0.49	0.66	0.75
101	1	1.0	1.12	1.64	1.18	0.76	0.8	0.62	0.58	0.47	0.6	0.55	0.49
102	2	1.0	2.02	0.98	1.08	1.05	0.46	0.5	0.8	1.5	1.91	1.9	1.86
103	2	1.0	1.25	0.81	0.63	1.05	0.45	0.51	0.67	1.41	1.82	1.4	1.59
104	2	1.0	1.17	0.62	0.77	0.89	0.58	0.61	0.67	1.03	1.58	1.34	1.56
105	2	1.0	0.98	0.57	0.87	0.72	0.45	0.48	0.76	0.69	1.11	1.07	1.21
106	2	1.0	0.86	0.77	0.97	0.83	0.51	0.7	0.82	0.86	1.22	1.62	1.68
107	2	1.0	0.76	0.71	0.79	0.56	0.5	0.49	0.63	1.13	0.95	1.21	1.28
108	2	1.0	1.01	0.65	1.1	0.93	0.44	0.35	0.37	0.79	1.07	1.01	0.87
109	2	1.0	1.01	0.85	0.98	0.84	0.25	0.25	0.27	0.51	0.86	0.89	1.18
110	2	1.0	0.97	0.77	0.92	0.91	0.52	0.4	0.39	0.94	1.02	1.3	1.47
111	2	1.0	0.9	0.59	0.44	0.64	0.33	0.23	0.33	0.58	0.94	0.71	0.72
112	2	1.0	0.81	0.63	0.77	0.96	0.45	0.41	0.48	0.65	0.69	0.82	1.01
113	2	1.0	0.97	0.54	0.75	0.85	0.47	0.48	0.5	0.6	0.77	0.83	0.83
114	2	1.0	0.7	0.52	0.7	1.01	0.46	0.39	0.59	0.59	0.73	0.74	0.69
115	2	1.0	0.78	0.63	0.7	0.87	0.49	0.54	0.75	0.82	0.8	0.86	0.96
116	2	1.0	1.06	0.61	0.85	0.87	0.56	0.65	0.74	0.76	1.1	0.9	0.85
117	2	1.0	1.09	0.92	0.77	1.01	0.72	0.88	0.73	0.8	1.13	1.11	0.98
118	2	1.0	0.94	0.62	0.67	0.7	0.72	0.93	0.84	0.92	1.21	1.06	1.21
119	2	1.0	0.89	0.72	0.57	0.99	0.7	0.62	0.47	0.62	1.01	1.0	1.2
120	2	1.0	0.95	0.77	0.6	1.04	0.84	0.81	0.62	0.74	1.08	1.2	1.23
121	2	1.0	0.92	0.61	0.56	0.81	0.73	0.67	0.67	0.58	0.82	1.18	1.12
122	2	1.0	0.97	0.68	0.83	0.84	0.96	0.6	0.58	0.7	0.78	0.92	1.07
123	2	1.0	0.98	0.62	0.76	0.93	0.71	0.6	0.5	0.87	0.86	1.13	1.1
124	2	1.0	0.82	0.3	0.57	0.78	0.68	0.52	0.34	0.43	0.83	0.86	1.06
125	2	1.0	0.79	0.36	0.5	0.49	0.68	0.45	0.38	0.36	0.74	0.9	0.71
126	2	1.0	0.64	0.39	0.38	0.75	0.75	0.59	0.46	0.42	1.08	1.31	1.35
127	2	1.0	0.94	0.54	0.66	0.59	0.68	0.8	0.78	0.6	0.89	1.16	1.13
128	2	1.0	0.9	0.88	0.65	1.31	1.04	0.92	0.76	0.67	0.98	1.1	1.07
129	2	1.0	0.85	0.76	0.9	0.69	0.23	0.35	0.34	0.28	0.55	0.46	0.51
130	2	1.0	1.02	0.94	0.88	0.98	0.39	0.45	0.41	0.36	0.59	0.54	0.57
131	2	1.0	0.96	0.73	0.66	0.95	0.34	0.24	0.18	0.36	0.64	0.56	0.56
132	2	1.0	1.17	1.03	0.99	0.78	0.3	0.16	0.16	0.19	0.68	0.66	0.64
133	2	1.0	0.94	1.15	0.9	0.97	0.67	0.52	0.49	0.5	0.85	0.94	1.01
134	2	1.0	0.86	0.99	0.97	0.71	0.62	0.49	0.47	0.46	0.71	0.71	0.87
135	2	1.0	1.1	0.82	0.88	0.83	0.53	0.44	0.33	0.47	0.86	0.71	0.73
136	2	1.0	1.07	0.8	0.77	1.0	0.55	0.49	0.39	0.41	0.77	0.67	0.77
137	2	1.0	1.05	0.78	0.71	0.85	0.65	0.46	0.43	0.44	0.74	0.84	0.81
138	2	1.0	0.85	1.0	0.9	0.77	0.6	0.37	0.3	0.52	0.96	0.73	0.72
139	2	1.0	1.09	0.89	0.91	0.62	0.49	0.33	0.32	0.45	0.82	0.64	0.67
140	2	1.0	1.26	0.89	0.98	0.94	0.58	0.48	0.49	0.57	0.83	0.64	0.7
141	2	1.0	1.07	0.76	0.81	0.87	0.49	0.47	0.48	0.57	0.78	0.66	0.62
142	2	1.0	1.27	0.98	1.25	0.89	0.34	0.21	0.22	0.3	0.57	0.48	0.51
143	2	1.0	0.9	0.84	1.03	0.66	0.6	0.4	0.41	0.45	0.63	0.62	0.67
144	2	1.0	1.01	0.88	0.98	0.7	0.42	0.29	0.26	0.32	0.52	0.52	0.74
145	2	1.0	1.0	1.18	1.32	1.14	0.88	0.3	0.3	0.42	0.61	0.58	0.77
146	2	1.0	1.05	0.98	0.99	1.17	0.86	0.45	0.36	0.38	0.62	0.68	0.91
147	2	1.0	1.05	1.14	0.91	1.06	0.64	0.46	0.38	0.38	0.68	0.56	0.6
148	2	1.0	1.02	1.26	1.22	1.13	0.75	0.56	0.49	0.49	0.8	0.85	0.71
149	2	1.0	0.79	0.73	0.73	0.88	0.72	0.33	0.39	0.33	0.66	0.64	0.68
150	2	1.0	1.27	1.16	1.24	0.9	0.91	0.72	0.64	0.69	0.68	0.81	1.22
151	2	1.0	0.97	1.02	1.17	0.77	0.94	0.53	0.47	0.58	0.95	0.91	0.8
152	2	1.0	0.98	0.81	0.9	0.88	0.68	0.38	0.41	0.58	0.57	0.85	0.98
153	2	1.0	1.31	0.92	1.17	1.03	0.88	0.56	0.49	0.62	0.81	1.04	1.1
154	2	1.0	0.91	0.61	0.75	0.72	0.82	0.42	0.38	0.39	0.59	0.87	0.81
155	2	1.0	0.69	0.64	0.54	0.73	0.5	0.46	0.24	0.26	0.84	0.69	0.63
156	2	1.0	1.06	0.84	0.93	0.9	0.69	0.44	0.4	0.37	1.08	0.65	0.76
157	2	1.0	1.04	0.92	0.83	0.9	0.74	0.53	0.4	0.47	0.98	0.81	0.9
158	2	1.0	0.77	0.56	0.67	0.72	0.64	0.46	0.4	0.34	0.73	0.64	0.64
159	2	1.0	0.97	0.67	0.78	0.79	0.59	0.43	0.32	0.37	0.76	0.64	0.52
160	2	1.0	0.92	0.9	0.79	0.9	0.56	0.4	0.36	0.47	0.7	0.72	0.6
161	2	1.0	0.93	0.61	0.76	0.94	0.42	0.26	0.2	0.31	0.7	0.74	0.76
162	2	1.0	0.9	0.68	0.94	0.87	0.68	0.5	0.36	0.41	0.78	0.69	0.81
163	2	1.0	0.98	0.58	0.99	1.08	0.59	0.45	0.26	0.44	0.76	0.88	0.86
164	2	1.0	1.15	0.83	0.87	1.0	0.88	0.67	0.46	0.38	1.0	0.96	0.96
165	2	1.0	0.98	0.85	0.6	0.87	0.56	0.46	0.33	0.26	0.66	0.62	0.87
166	2	1.0	1.29	0.89	0.71	0.9	0.58	0.47	0.39	0.26	0.65	0.82	0.83
167	2	1.0	0.82	0.87	0.93	0.93	0.69	0.58	0.36	0.29	0.67	0.71	0.94
168	2	1.0	1.01	0.85	1.12	0.9	0.76	0.54	0.45	0.32	0.78	0.65	0.8
169	2	1.0	0.94	0.8	0.78	0.71	0.6	0.44	0.37	0.33	0.62	0.6	0.57
170	2	1.0	0.79	0.68	0.75	0.82	0.43	0.35	0.4	0.31	0.7	0.59	0.72
171	2	1.0	0.76	0.69	0.9	0.87	0.52	0.51	0.49	0.35	0.81	0.76	0.84
172	2	1.0	0.85	0.71	0.7	0.91	0.47	0.66	0.42	0.34	0.77	0.78	0.83
173	2	1.0	1.08	0.88	0.81	1.03	0.64	0.54	0.44	0.39	0.73	0.74	0.97
174	2	1.0	1.17	0.75	0.69	0.83	0.68	0.53	0.63	0.49	0.63	0.66	0.96
175	2	1.0	1.09	0.73	0.78	1.01	0.59	0.56	0.63	0.6	0.84	0.78	0.86
176	2	1.0	1.36	0.99	0.75	1.19	0.53	0.57	0.58	0.46	0.99	0.83	0.93
177	2	1.0	0.93	0.62	0.67	0.68	0.58	0.39	0.42	0.46	0.89	0.92	0.96
178	2	1.0	0.94	0.59	0.77	0.7	0.54	0.39	0.4	0.46	0.59	0.7	0.94
179	2	1.0	0.72	0.59	0.62	0.79	0.51	0.43	0.38	0.4	0.61	0.59	0.71
180	2	1.0	0.81	0.53	0.69	0.94	0.69	0.37	0.44	0.41	0.95	0.88	0.83
181	2	1.0	0.71	0.86	0.51	0.8	0.49	0.32	0.34	0.29	0.95	0.74	0.65
182	2	1.0	0.63	0.74	0.7	1.04	0.58	0.44	0.47	0.49	0.96	0.96	0.81
183	2	1.0	0.5	0.71	0.64	0.49	0.55	0.46	0.43	0.37	0.87	0.94	0.98
184	2	1.0	0.69	0.71	0.78	0.71	0.57	0.46	0.65	0.44	0.74	0.87	0.99
185	2	1.0	0.69	0.71	0.63	0.77	0.75	0.58	0.58	0.42	0.87	0.96	1.23
186	2	1.0	1.04	0.84	0.95	0.78	0.58	0.68	0.61	0.61	1.15	1.22	1.4
187	2	1.0	0.81	0.81	1.11	1.01	0.5	0.6	0.55	0.55	1.1	1.0	1.11
188	2	1.0	0.9	0.88	0.87	1.14	0.62	0.68	0.71	0.66	1.08	1.35	1.4
189	2	1.0	1.0	0.93	0.86	0.87	0.65	0.56	0.75	0.7	1.15	1.01	1.22
190	2	1.0	1.25	1.1	1.02	0.97	0.54	0.59	0.83	0.73	1.08	1.24	1.32
191	2	1.0	0.93	0.93	0.93	0.63	0.42	0.69	0.72	0.55	1.06	1.04	1.08
192	2	1.0	0.6	0.79	0.58	0.49	0.36	0.32	0.28	0.34	0.63	0.81	1.03
193	2	1.0	0.67	0.82	0.82	0.56	0.43	0.47	0.39	0.47	0.85	0.71	0.74
194	2	1.0	0.58	0.75	0.72	0.49	0.51	0.71	0.33	0.42	0.78	0.7	0.89
195	2	1.0	0.74	0.85	0.92	0.78	0.36	0.36	0.28	0.28	0.88	0.99	0.91
196	2	1.0	0.9	0.91	0.95	0.86	0.62	0.52	0.43	0.38	0.94	1.23	1.13
197	2	1.0	0.89	1.04	1.07	1.01	0.68	0.56	0.42	0.38	0.79	0.83	0.97
198	2	1.0	0.87	1.23	1.14	0.89	0.69	0.63	0.58	0.49	0.88	0.97	1.25
199	2	1.0	0.75	0.98	0.91	0.7	0.43	0.4	0.4	0.44	0.75	0.77	0.78
200	2	1.0	0.98	1.32	1.11	1.07	0.57	0.44	0.51	0.44	0.82	0.76	1.03
201	2	1.0	0.64	1.49	1.05	0.96	0.68	0.66	0.59	0.79	0.85	1.16	1.3
202	2	1.0	1.18	0.58	0.65	0.84	0.49	0.31	0.21	0.17	0.73	1.19	1.41
203	2	1.0	0.93	0.56	0.72	0.86	0.63	0.34	0.2	0.27	0.7	1.33	1.5
204	2	1.0	1.08	0.82	0.91	1.17	0.66	0.49	0.42	0.51	0.93	1.23	1.61
205	2	1.0	0.76	1.07	1.01	0.75	0.6	0.38	0.31	0.28	0.87	1.04	1.37
206	2	1.0	1.01	0.79	0.92	0.81	0.54	0.42	0.37	0.32	0.8	1.23	1.07
207	2	1.0	0.87	0.72	0.82	0.96	0.56	0.46	0.55	0.38	0.96	0.96	1.17
208	2	1.0	1.14	0.77	0.92	1.1	0.61	0.54	0.66	0.5	1.01	1.05	1.16
209	2	1.0	0.88	0.82	0.86	0.83	0.56	0.39	0.56	0.49	0.83	0.97	1.25
210	2	1.0	0.99	0.62	0.67	0.68	0.61	0.4	0.28	0.27	0.89	0.93	1.15
211	2	1.0	0.77	0.58	0.63	0.68	0.58	0.37	0.32	0.37	0.55	0.65	0.72
212	2	1.0	0.47	0.26	0.39	0.58	0.17	0.16	0.14	0.19	0.59	0.74	0.9
213	2	1.0	0.83	0.45	0.49	0.77	0.52	0.4	0.31	0.37	0.63	0.71	0.88
214	2	1.0	0.93	0.5	0.7	0.9	0.55	0.47	0.44	0.42	0.76	0.78	1.03
215	2	1.0	0.68	0.61	0.77	0.86	0.62	0.49	0.42	0.54	0.9	0.88	0.93
216	2	1.0	0.67	0.54	0.53	0.78	0.51	0.46	0.4	0.42	0.84	0.71	0.78
217	2	1.0	0.58	0.34	0.51	0.54	0.41	0.23	0.24	0.24	0.57	0.5	0.59
218	2	1.0	0.9	0.71	1.02	1.06	0.77	0.48	0.47	0.53	1.29	0.87	0.94
219	2	1.0	1.64	1.02	1.54	1.19	1.13	0.71	0.69	0.62	1.51	1.24	1.76
220	2	1.0	1.05	0.71	0.8	0.68	0.7	0.59	0.53	0.59	1.01	0.99	0.96
221	2	1.0	1.07	1.72	1.21	0.77	0.87	0.91	0.6	0.94	1.08	0.99	1.06
222	2	1.0	0.89	1.0	1.21	0.77	1.21	0.49	0.44	0.63	1.04	0.82	1.29
223	2	1.0	0.63	0.89	0.94	0.57	0.83	0.53	0.29	0.46	0.76	0.6	0.74
224	2	1.0	1.17	0.76	0.89	1.03	0.75	0.76	0.6	0.55	0.97	0.84	1.23
225	2	1.0	1.25	1.09	1.05	1.32	0.88	0.73	0.7	0.63	1.05	1.31	1.58
226	2	1.0	0.79	0.55	0.74	0.96	0.56	0.57	0.36	0.52	0.74	0.83	0.87
227	2	1.0	1.15	1.41	0.92	1.09	0.74	0.5	0.48	0.77	0.89	0.85	1.0
228	2	1.0	1.04	1.02	0.99	1.09	0.63	0.44	0.63	0.77	0.94	0.96	0.97
229	2	1.0	1.09	1.09	0.98	1.47	0.75	0.51	0.55	0.35	0.71	1.0	1.15
230	2	1.0	0.85	0.84	0.68	1.1	0.41	0.39	0.58	0.39	0.8	0.82	0.85
231	2	1.0	0.93	0.77	0.78	0.71	0.71	0.66	0.46	0.62	0.55	0.89	1.22
232	2	1.0	0.65	0.97	1.11	0.79	0.62	0.37	0.41	0.66	1.0	1.0	1.1
233	2	1.0	0.58	0.88	0.77	0.39	0.41	0.26	0.3	0.29	0.7	0.84	1.03
234	2	1.0	1.01	0.96	0.96	1.19	0.55	0.22	0.1	0.18	0.79	0.97	1.07
235	2	1.0	1.04	0.87	0.85	0.79	0.35	0.19	0.2	0.28	0.73	0.72	0.79
236	2	1.0	1.11	1.02	1.05	0.96	0.53	0.29	0.38	0.47	0.88	0.79	1.02
237	2	1.0	1.33	1.01	1.06	1.17	0.7	0.32	0.37	0.37	0.79	1.06	1.17
238	2	1.0	0.95	1.24	0.95	1.17	0.44	0.3	0.39	0.51	0.71	0.75	0.86
239	2	1.0	0.99	1.02	1.05	1.14	0.59	0.34	0.37	0.46	0.69	0.57	0.84
240	2	1.0	0.96	1.4	1.15	0.85	0.5	0.36	0.58	0.52	1.26	1.28	1.28
241	2	1.0	1.0	1.26	0.81	0.9	0.57	0.52	0.51	0.52	0.9	0.7	0.84
242	2	1.0	0.66	0.67	1.03	0.84	0.49	0.74	0.45	0.48	0.79	0.74	0.59
243	2	1.0	0.81	0.6	0.86	0.67	0.43	0.64	0.5	0.48	0.7	0.75	0.81
244	2	1.0	1.04	0.85	1.23	0.96	0.46	0.62	0.66	0.47	1.08	0.91	0.91
245	2	1.0	0.78	1.34	1.42	0.81	0.7	0.55	0.5	0.48	0.86	0.88	1.07
246	2	1.0	0.77	1.25	1.2	0.8	0.72	0.6	0.45	0.36	0.6	0.66	0.85
247	-1	1.0	0.31	0.3	0.51	0.47	0.26	0.18	0.21	0.17	0.38	0.35	0.37
248	-1	1.0	0.42	0.3	0.51	0.66	0.4	0.28	0.26	0.24	0.4	0.39	0.49
249	-1	1.0	1.16	0.72	0.72	0.83	1.01	0.91	0.65	0.6	0.58	0.84	0.8
250	-1	1.0	0.8	0.52	0.64	0.67	1.0	0.79	0.47	0.63	1.0	0.78	0.73
251	-1	1.0	1.23	0.75	0.91	1.11	1.14	0.95	0.57	0.87	0.93	0.85	0.92
252	-1	1.0	0.66	0.69	0.87	0.63	1.04	0.74	0.57	0.7	0.81	1.11	0.95
253	-1	1.0	0.92	1.15	1.15	0.82	1.2	0.78	0.46	0.87	0.83	1.15	1.08
254	-1	1.0	0.99	1.23	0.81	1.19	1.1	1.0	0.7	1.21	0.84	1.18	1.28
255	-1	1.0	0.81	0.55	0.63	0.72	0.78	0.59	0.39	0.73	0.93	0.84	0.82
256	-1	1.0	0.74	0.96	0.81	0.67	0.69	0.94	0.58	0.62	0.87	1.34	1.4
257	-1	1.0	0.88	1.27	1.05	0.94	0.9	0.87	0.52	0.67	1.12	1.55	2.2
258	-1	1.0	0.99	0.98	1.21	1.03	0.91	0.83	0.65	0.48	0.76	1.73	1.27
259	-1	1.0	0.93	1.03	0.96	1.08	0.92	0.74	0.75	0.63	2.09	1.01	0.94
260	-1	1.0	0.91	0.72	1.02	0.31	1.11	0.84	0.62	0.66	1.01	0.71	0.77
261	-1	1.0	1.04	1.03	0.74	0.44	0.64	0.99	0.94	0.61	1.22	0.98	1.12
262	-1	1.0	0.91	0.84	0.49	0.53	0.91	1.19	0.8	0.73	1.06	0.78	0.71
263	3	1.0	2.94	4.08	2.74	2.48	2.68	2.61	2.15	2.32	1.34	1.35	1.23
264	3	1.0	3.35	6.95	4.82	3.76	3.7	3.14	2.91	2.02	2.16	1.98	1.6
265	3	1.0	0.6	1.3	1.78	1.14	1.19	0.94	0.87	0.56	1.1	0.94	1.05
266	3	1.0	0.86	1.63	1.43	0.73	0.86	1.06	0.69	0.53	0.7	0.67	0.67
267	3	1.0	0.9	1.67	1.38	0.71	1.22	0.85	0.42	0.5	0.74	0.88	0.73
268	3	1.0	0.83	1.31	1.64	0.66	1.24	0.8	0.36	0.45	0.51	0.64	0.61
